iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
1	0.965996	0.147059			0.079365	1.000000		
2	0.992769	0.393443	0.002325	0.003589	0.260870	0.800000	0.000943	0.000186
3	0.995701	0.266667	0.002477	0.003922	0.266667	0.266667	0.001132	0.000180
4	0.997069	0.347826	0.002677	0.004231	0.500000	0.266667	0.001185	0.000230
5	0.998827	0.812500	0.002492	0.003745	0.764706	0.866667	0.000942	0.000180
6	0.997069	0.634146	0.002876	0.004163	0.500000	0.866667	0.000970	0.000183
7	0.997264	0.650000	0.002818	0.004116	0.520000	0.866667	0.000980	0.000183
8	0.998241	0.742857	0.002654	0.004254	0.650000	0.866667	0.001290	0.000180
9	0.998632	0.787879	0.003183	0.004498	0.722222	0.866667	0.000980	0.000190
10	0.998632	0.787879	0.002559	0.003824	0.722222	0.866667	0.000949	0.000181
11	0.998827	0.812500	0.003066	0.004549	0.764706	0.866667	0.001040	0.000216
12	0.998827	0.812500	0.002665	0.003956	0.764706	0.866667	0.000971	0.000182
13	0.998827	0.812500	0.003169	0.004913	0.764706	0.866667	0.001147	0.000324
14	0.999023	0.838710	0.002651	0.003942	0.812500	0.866667	0.000965	0.000188
15	0.999023	0.838710	0.002712	0.004843	0.812500	0.866667	0.001399	0.000419
16	0.999023	0.838710	0.002703	0.004015	0.812500	0.866667	0.000981	0.000192
17	0.999609	0.928571	0.002745	0.004866	1.000000	0.866667	0.001669	0.000310
18	0.999609	0.928571	0.002860	0.004160	1.000000	0.866667	0.000977	0.000185
19	0.999609	0.928571	0.002709	0.004906	1.000000	0.866667	0.001585	0.000378
20	0.999609	0.928571	0.002811	0.004139	1.000000	0.866667	0.001001	0.000188
21	0.999609	0.928571	0.002665	0.005097	1.000000	0.866667	0.001758	0.000378
22	0.999609	0.928571	0.002679	0.004008	1.000000	0.866667	0.001008	0.000184
23	0.999609	0.928571	0.002735	0.004981	1.000000	0.866667	0.001665	0.000377
24	0.999609	0.928571	0.002781	0.004141	1.000000	0.866667	0.001034	0.000188
25	0.999609	0.928571	0.002937	0.005028	1.000000	0.866667	0.001532	0.000278
26	0.999609	0.928571	0.002767	0.004136	1.000000	0.866667	0.001038	0.000190
27	0.999609	0.928571	0.003012	0.005149	1.000000	0.866667	0.001507	0.000359
28	0.999609	0.928571	0.002763	0.004119	1.000000	0.866667	0.001026	0.000191
29	0.999609	0.928571	0.003830	0.005278	1.000000	0.866667	0.001084	0.000207
30	0.999609	0.928571	0.002831	0.004243	1.000000	0.866667	0.001091	0.000187
31	0.999609	0.928571	0.003365	0.004907	1.000000	0.866667	0.001102	0.000213
32	0.999609	0.928571	0.002805	0.004149	1.000000	0.866667	0.001024	0.000186
33	0.999609	0.928571	0.003347	0.004811	1.000000	0.866667	0.001098	0.000208
34	0.999609	0.928571	0.002773	0.004124	1.000000	0.866667	0.001027	0.000185
35	0.999609	0.928571	0.002769	0.004505	1.000000	0.866667	0.001376	0.000184
36	0.999609	0.928571	0.002894	0.004219	1.000000	0.866667	0.001009	0.000184
37	0.999609	0.928571	0.002776	0.004163	1.000000	0.866667	0.001075	0.000183
38	0.999609	0.928571	0.002870	0.004254	1.000000	0.866667	0.001057	0.000188
39	0.999609	0.928571	0.002884	0.004241	1.000000	0.866667	0.001037	0.000184
40	0.999609	0.928571	0.002734	0.004312	1.000000	0.866667	0.001268	0.000181
41	0.999609	0.928571	0.003256	0.004652	1.000000	0.866667	0.001063	0.000191
42	0.999609	0.928571	0.004336	0.007328	1.000000	0.866667	0.002247	0.000431
43	0.999609	0.928571	0.004714	0.007575	1.000000	0.866667	0.002167	0.000362
44	0.999609	0.928571	0.004019	0.006867	1.000000	0.866667	0.002302	0.000333
45	0.999609	0.928571	0.003888	0.005277	1.000000	0.866667	0.001057	0.000190
46	0.999609	0.928571	0.003911	0.006884	1.000000	0.866667	0.002380	0.000393
47	0.999609	0.928571	0.004457	0.006839	1.000000	0.866667	0.001758	0.000449
48	0.999609	0.928571	0.004037	0.006393	1.000000	0.866667	0.002009	0.000200
49	0.999609	0.928571	0.003733	0.005125	1.000000	0.866667	0.001061	0.000189
50	0.999609	0.928571	0.003853	0.006244	1.000000	0.866667	0.001716	0.000398
51	0.999609	0.928571	0.004508	0.006576	1.000000	0.866667	0.001399	0.000357
52	0.999609	0.928571	0.004448	0.006480	1.000000	0.866667	0.001615	0.000240
53	0.999609	0.928571	0.004380	0.006647	1.000000	0.866667	0.001773	0.000252
54	0.999609	0.928571	0.004715	0.007254	1.000000	0.866667	0.002018	0.000266
55	0.999609	0.928571	0.004216	0.006958	1.000000	0.866667	0.002079	0.000410
56	0.999609	0.928571	0.004366	0.006782	1.000000	0.866667	0.001908	0.000344
57	0.999609	0.928571	0.004074	0.005791	1.000000	0.866667	0.001135	0.000322
58	0.999609	0.928571	0.004226	0.006543	1.000000	0.866667	0.001794	0.000295
59	0.999609	0.928571	0.003099	0.004486	1.000000	0.866667	0.001071	0.000189
