iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
75	0.999804	0.964285	0.003105	0.004525	1.000000	0.933334	0.001107	0.000186
76	0.999804	0.964285	0.003143	0.004674	1.000000	0.933334	0.001148	0.000236
77	0.999804	0.964285	0.003169	0.004590	1.000000	0.933334	0.001103	0.000189
78	0.999804	0.964285	0.003087	0.004727	1.000000	0.933334	0.001325	0.000186
79	0.999804	0.964285	0.003560	0.006665	1.000000	0.933334	0.002777	0.000193
80	0.999804	0.964285	0.004366	0.005901	1.000000	0.933334	0.001115	0.000230
81	0.999804	0.964285	0.003283	0.005906	1.000000	0.933334	0.001321	0.000978
82	0.999804	0.964285	0.003159	0.004561	1.000000	0.933334	0.001080	0.000188
83	0.999804	0.964285	0.003206	0.004744	1.000000	0.933334	0.001204	0.000200
84	0.999804	0.964285	0.003573	0.005075	1.000000	0.933334	0.001164	0.000199
85	0.999804	0.964285	0.003870	0.005684	1.000000	0.933334	0.001475	0.000202
86	0.999804	0.964285	0.003816	0.005656	1.000000	0.933334	0.001326	0.000305
87	0.999804	0.964285	0.004968	0.006654	1.000000	0.933334	0.001290	0.000230
88	0.999804	0.964285	0.003415	0.004825	1.000000	0.933334	0.001089	0.000189
89	0.999804	0.964285	0.003387	0.004785	1.000000	0.933334	0.001079	0.000189
90	0.999804	0.964285	0.003583	0.005045	1.000000	0.933334	0.001130	0.000197
91	0.999804	0.964285	0.005265	0.007233	1.000000	0.933334	0.001433	0.000325
92	0.999804	0.964285	0.003609	0.005631	1.000000	0.933334	0.001594	0.000278
93	0.999804	0.964285	0.003248	0.004631	1.000000	0.933334	0.001072	0.000185
94	0.999804	0.964285	0.003383	0.004827	1.000000	0.933334	0.001120	0.000195
95	0.999804	0.964285	0.003543	0.005038	1.000000	0.933334	0.001156	0.000200
96	1.000000	1.000000	0.003670	0.005542	1.000000	1.000000	0.001512	0.000212
97	1.000000	1.000000	0.003103	0.005119	1.000000	1.000000	0.001709	0.000184
98	1.000000	1.000000	0.003136	0.004568	1.000000	1.000000	0.001117	0.000187
99	1.000000	1.000000	0.003246	0.004660	1.000000	1.000000	0.001103	0.000185
100	1.000000	1.000000	0.003508	0.005022	1.000000	1.000000	0.001181	0.000200
101	1.000000	1.000000	0.003544	0.005153	1.000000	1.000000	0.001276	0.000202
