iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
1	0.724252	0.020819			0.010519	1.000000		
2	0.983389	0.234234	0.002341	0.003619	0.135417	0.866667	0.001031	0.000119
3	0.990620	0.351351	0.003107	0.004741	0.220339	0.866667	0.001187	0.000216
4	0.996873	0.600000	0.002491	0.003808	0.480000	0.800000	0.001026	0.000174
5	0.991987	0.388060	0.002604	0.003850	0.250000	0.866667	0.000933	0.000182
6	0.999023	0.838710	0.003188	0.004478	0.812500	0.866667	0.000965	0.000188
7	0.999023	0.838710	0.002387	0.004378	0.812500	0.866667	0.001694	0.000178
8	0.999023	0.814815	0.002674	0.003918	0.916667	0.733333	0.000935	0.000180
9	0.998241	0.571429	0.002837	0.004105	1.000000	0.400000	0.000947	0.000186
10	0.998241	0.689655	0.002976	0.004508	0.714286	0.666667	0.001148	0.000213
11	0.999218	0.846154	0.002563	0.004081	1.000000	0.733333	0.001213	0.000178
12	0.998827	0.750000	0.002783	0.004153	1.000000	0.600000	0.001028	0.000199
13	0.999218	0.846154	0.003012	0.004870	1.000000	0.733333	0.001510	0.000199
14	0.998827	0.785714	0.002399	0.003632	0.846154	0.733333	0.000930	0.000180
15	0.999218	0.846154	0.002476	0.003740	1.000000	0.733333	0.000950	0.000182
16	0.999218	0.846154	0.002900	0.004884	1.000000	0.733333	0.001667	0.000184
17	0.999218	0.846154	0.002474	0.003707	1.000000	0.733333	0.000927	0.000181
18	0.999218	0.846154	0.002467	0.003742	1.000000	0.733333	0.000960	0.000184
19	0.999218	0.846154	0.003158	0.004868	1.000000	0.733333	0.001142	0.000326
20	0.999218	0.846154	0.002521	0.004213	1.000000	0.733333	0.001393	0.000178
21	0.999218	0.846154	0.002813	0.004187	1.000000	0.733333	0.001038	0.000198
22	0.999218	0.846154	0.003095	0.004486	1.000000	0.733333	0.001045	0.000201
23	0.999218	0.846154	0.003048	0.004626	1.000000	0.733333	0.001150	0.000289
24	0.999218	0.846154	0.005657	0.008850	1.000000	0.733333	0.002552	0.000346
25	0.999218	0.846154	0.003225	0.006080	1.000000	0.733333	0.001338	0.001328
26	0.999218	0.846154	0.003083	0.004442	1.000000	0.733333	0.001007	0.000207
27	0.999218	0.846154	0.002529	0.004392	1.000000	0.733333	0.001558	0.000181
28	0.999218	0.846154	0.002691	0.003958	1.000000	0.733333	0.000957	0.000183
29	0.999218	0.846154	0.002567	0.003828	1.000000	0.733333	0.000948	0.000184
30	0.999609	0.928571	0.003057	0.004566	1.000000	0.866667	0.001140	0.000215
31	0.999609	0.928571	0.002599	0.003902	1.000000	0.866667	0.000993	0.000183
32	0.999609	0.928571	0.002733	0.004078	1.000000	0.866667	0.001006	0.000188
33	0.999609	0.928571	0.003211	0.004672	1.000000	0.866667	0.001113	0.000204
34	0.999609	0.928571	0.002972	0.004291	1.000000	0.866667	0.001005	0.000185
35	0.999609	0.928571	0.003736	0.005397	1.000000	0.866667	0.001233	0.000262
36	0.999609	0.928571	0.002984	0.004392	1.000000	0.866667	0.001075	0.000197
37	0.999609	0.928571	0.002665	0.003928	1.000000	0.866667	0.000974	0.000173
38	0.999609	0.928571	0.002683	0.004118	1.000000	0.866667	0.001142	0.000177
39	0.999609	0.928571	0.003354	0.004827	1.000000	0.866667	0.001124	0.000203
40	0.999609	0.928571	0.003198	0.004713	1.000000	0.866667	0.001152	0.000211
41	0.999609	0.928571	0.003044	0.004432	1.000000	0.866667	0.001056	0.000192
42	0.999609	0.928571	0.002748	0.004098	1.000000	0.866667	0.001031	0.000185
