iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
28	0.997922	0.000000	0.005153	0.007790	0.000000	0.000000	0.002061	0.000356
29	0.998677	0.533333	0.005504	0.007636	1.000000	0.363636	0.001469	0.000444
30	0.994143	0.340426	0.005152	0.008591	0.222222	0.727273	0.002746	0.000462
31	0.998677	0.533333	0.005543	0.007443	1.000000	0.363636	0.001553	0.000201
32	0.996032	0.432432	0.005198	0.008282	0.307692	0.727273	0.002454	0.000349
33	0.999055	0.761905	0.006202	0.008377	0.800000	0.727273	0.001661	0.000282
34	0.998677	0.588235	0.005668	0.008994	0.833333	0.454545	0.002772	0.000336
35	0.999055	0.761905	0.005942	0.008238	0.800000	0.727273	0.001682	0.000367
36	0.998677	0.588235	0.006183	0.008645	0.833333	0.454545	0.001842	0.000410
37	0.998677	0.533333	0.005968	0.008704	1.000000	0.363636	0.001861	0.000365
38	0.998111	0.166667	0.004201	0.005537	1.000000	0.090909	0.001020	0.000186
39	0.997922	0.000000	0.004730	0.006131	0.000000	0.000000	0.001078	0.000186
40	0.997922	0.000000	0.004245	0.005586	0.000000	0.000000	0.001033	0.000181
41	0.997922	0.000000	0.005055	0.006494	0.000000	0.000000	0.001064	0.000194
42	0.997922	0.000000	0.004260	0.005606	0.000000	0.000000	0.001038	0.000183
43	0.997922	0.000000	0.004096	0.005584	0.000000	0.000000	0.001184	0.000184
44	0.997922	0.000000	0.004041	0.005596	0.000000	0.000000	0.001253	0.000180
45	0.997922	0.000000	0.004263	0.005709	0.000000	0.000000	0.001145	0.000180
46	0.997922	0.000000	0.004298	0.005680	0.000000	0.000000	0.001075	0.000183
47	0.997922	0.000000	0.004170	0.005653	0.000000	0.000000	0.001183	0.000181
48	0.997922	0.000000	0.004216	0.005580	0.000000	0.000000	0.001064	0.000180
49	0.997922	0.000000	0.004307	0.005665	0.000000	0.000000	0.001055	0.000182
50	0.997922	0.000000	0.004369	0.005783	0.000000	0.000000	0.001097	0.000187
51	0.997922	0.000000	0.004405	0.005822	0.000000	0.000000	0.001091	0.000196
52	0.997922	0.000000	0.004454	0.005947	0.000000	0.000000	0.001168	0.000191
53	0.997922	0.000000	0.004538	0.006050	0.000000	0.000000	0.001166	0.000200
54	0.997922	0.000000	0.005318	0.007289	0.000000	0.000000	0.001535	0.000280
55	0.997922	0.000000	0.004659	0.006344	0.000000	0.000000	0.001329	0.000206
56	0.997922	0.000000	0.004373	0.005838	0.000000	0.000000	0.001143	0.000188
57	0.997922	0.000000	0.005083	0.007342	0.000000	0.000000	0.001887	0.000215
58	0.997922	0.000000	0.004536	0.006027	0.000000	0.000000	0.001168	0.000190
59	0.997922	0.000000	0.004581	0.006212	0.000000	0.000000	0.001225	0.000213
60	0.997922	0.000000	0.004399	0.006138	0.000000	0.000000	0.001421	0.000188
61	0.997922	0.000000	0.004402	0.005906	0.000000	0.000000	0.001168	0.000196
62	0.997922	0.000000	0.004534	0.006062	0.000000	0.000000	0.001194	0.000196
63	0.997922	0.000000	0.004542	0.006085	0.000000	0.000000	0.001208	0.000195
64	0.997922	0.000000	0.004507	0.006034	0.000000	0.000000	0.001196	0.000195
65	0.997922	0.000000	0.004467	0.006294	0.000000	0.000000	0.001227	0.000391
66	0.997922	0.000000	0.005014	0.006616	0.000000	0.000000	0.001244	0.000209
67	0.997922	0.000000	0.004687	0.006230	0.000000	0.000000	0.001203	0.000197
68	0.997922	0.000000	0.004569	0.006423	0.000000	0.000000	0.001530	0.000191
69	0.997922	0.000000	0.005080	0.006727	0.000000	0.000000	0.001290	0.000210
70	0.997922	0.000000	0.004543	0.006507	0.000000	0.000000	0.001593	0.000190
71	0.997922	0.000000	0.005764	0.007673	0.000000	0.000000	0.001548	0.000210
72	0.997922	0.000000	0.004881	0.006424	0.000000	0.000000	0.001203	0.000194
73	0.997922	0.000000	0.004662	0.006227	0.000000	0.000000	0.001236	0.000192
74	0.997922	0.000000	0.004695	0.006215	0.000000	0.000000	0.001191	0.000192
75	0.997922	0.000000	0.004584	0.006497	0.000000	0.000000	0.001264	0.000438
76	0.997922	0.000000	0.004561	0.006199	0.000000	0.000000	0.001309	0.000188
77	0.997922	0.000000	0.004579	0.006411	0.000000	0.000000	0.001499	0.000194
78	0.997922	0.000000	0.004970	0.006829	0.000000	0.000000	0.001405	0.000312
79	0.997922	0.000000	0.004621	0.006331	0.000000	0.000000	0.001382	0.000190
80	0.997922	0.000000	0.004592	0.006176	0.000000	0.000000	0.001247	0.000195
81	0.997922	0.000000	0.004646	0.006211	0.000000	0.000000	0.001234	0.000193
82	0.997922	0.000000	0.004725	0.006297	0.000000	0.000000	0.001234	0.000196
83	0.997922	0.000000	0.004718	0.006354	0.000000	0.000000	0.001245	0.000251
84	0.997922	0.000000	0.004868	0.006645	0.000000	0.000000	0.001436	0.000197
85	0.997922	0.000000	0.004837	0.006457	0.000000	0.000000	0.001276	0.000201
86	0.997922	0.000000	0.004684	0.006403	0.000000	0.000000	0.001387	0.000194
87	0.997922	0.000000	0.004672	0.006240	0.000000	0.000000	0.001231	0.000199
88	0.997922	0.000000	0.004692	0.006282	0.000000	0.000000	0.001257	0.000193
89	0.997922	0.000000	0.004801	0.006418	0.000000	0.000000	0.001281	0.000196
90	0.997922	0.000000	0.004767	0.006563	0.000000	0.000000	0.001461	0.000198
91	0.997922	0.000000	0.004945	0.006583	0.000000	0.000000	0.001288	0.000203
92	0.997922	0.000000	0.004784	0.006349	0.000000	0.000000	0.001232	0.000196
93	0.997922	0.000000	0.004833	0.006430	0.000000	0.000000	0.001263	0.000195
94	0.997922	0.000000	0.004885	0.006604	0.000000	0.000000	0.001389	0.000191
95	0.997922	0.000000	0.004893	0.006636	0.000000	0.000000	0.001413	0.000194
96	0.997922	0.000000	0.004711	0.006381	0.000000	0.000000	0.001332	0.000198
97	0.997922	0.000000	0.004891	0.006488	0.000000	0.000000	0.001263	0.000195
98	0.997922	0.000000	0.004952	0.006789	0.000000	0.000000	0.001497	0.000199
99	0.997922	0.000000	0.004872	0.006499	0.000000	0.000000	0.001285	0.000199
100	0.997922	0.000000	0.005220	0.006838	0.000000	0.000000	0.001278	0.000200
101	0.997922	0.000000	0.005048	0.006678	0.000000	0.000000	0.001288	0.000200
