iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
68	0.997922	0.000000	0.004372	0.005792	0.000000	0.000000	0.001118	0.000181
69	0.997922	0.000000	0.004352	0.005802	0.000000	0.000000	0.001147	0.000181
70	0.997922	0.000000	0.004344	0.005751	0.000000	0.000000	0.001100	0.000185
71	0.997922	0.000000	0.004386	0.005850	0.000000	0.000000	0.001160	0.000182
72	0.997922	0.000000	0.004385	0.005823	0.000000	0.000000	0.001133	0.000184
73	0.997922	0.000000	0.004370	0.005830	0.000000	0.000000	0.001157	0.000182
74	0.997922	0.000000	0.004411	0.005834	0.000000	0.000000	0.001112	0.000186
75	0.997922	0.000000	0.004383	0.005831	0.000000	0.000000	0.001143	0.000183
76	0.997922	0.000000	0.004535	0.006273	0.000000	0.000000	0.001415	0.000190
77	0.997922	0.000000	0.004665	0.006247	0.000000	0.000000	0.001250	0.000192
78	0.997922	0.000000	0.004478	0.006001	0.000000	0.000000	0.001205	0.000187
79	0.997922	0.000000	0.004519	0.005989	0.000000	0.000000	0.001161	0.000184
80	0.997922	0.000000	0.004528	0.005990	0.000000	0.000000	0.001158	0.000185
81	0.997922	0.000000	0.004516	0.005975	0.000000	0.000000	0.001155	0.000182
82	0.997922	0.000000	0.004461	0.005939	0.000000	0.000000	0.001172	0.000184
83	0.997922	0.000000	0.004504	0.005981	0.000000	0.000000	0.001171	0.000182
84	0.997922	0.000000	0.004531	0.006009	0.000000	0.000000	0.001172	0.000182
85	0.997922	0.000000	0.004482	0.005960	0.000000	0.000000	0.001173	0.000183
86	0.997922	0.000000	0.005021	0.006673	0.000000	0.000000	0.001296	0.000209
87	0.997922	0.000000	0.004548	0.006052	0.000000	0.000000	0.001195	0.000184
88	0.997922	0.000000	0.004534	0.006043	0.000000	0.000000	0.001205	0.000182
89	0.997922	0.000000	0.004882	0.006719	0.000000	0.000000	0.001494	0.000198
90	0.997922	0.000000	0.004657	0.006195	0.000000	0.000000	0.001221	0.000188
91	0.997922	0.000000	0.004569	0.006082	0.000000	0.000000	0.001204	0.000186
92	0.997922	0.000000	0.004723	0.006203	0.000000	0.000000	0.001165	0.000188
93	0.997922	0.000000	0.004664	0.006144	0.000000	0.000000	0.001172	0.000185
94	0.997922	0.000000	0.004736	0.006264	0.000000	0.000000	0.001211	0.000189
95	0.997922	0.000000	0.004647	0.006179	0.000000	0.000000	0.001217	0.000188
96	0.997922	0.000000	0.007035	0.009467	0.000000	0.000000	0.002038	0.000251
97	0.997922	0.000000	0.004953	0.006572	0.000000	0.000000	0.001282	0.000196
98	0.997922	0.000000	0.004668	0.006193	0.000000	0.000000	0.001215	0.000186
99	0.997922	0.000000	0.006843	0.008854	0.000000	0.000000	0.001594	0.000250
100	0.997922	0.000000	0.005028	0.007627	0.000000	0.000000	0.001786	0.000573
101	0.997922	0.000000	0.005175	0.006751	0.000000	0.000000	0.001248	0.000195
