iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
65	0.999804	0.964285	0.003334	0.004727	1.000000	0.933334	0.001071	0.000189
66	0.999804	0.964285	0.003015	0.004550	1.000000	0.933334	0.001217	0.000187
67	0.999804	0.964285	0.003229	0.004638	1.000000	0.933334	0.001086	0.000189
68	0.999804	0.964285	0.003008	0.004669	1.000000	0.933334	0.001352	0.000182
69	0.999804	0.964285	0.003282	0.004673	1.000000	0.933334	0.001071	0.000189
70	0.999804	0.964285	0.003340	0.004824	1.000000	0.933334	0.001100	0.000202
71	0.999804	0.964285	0.004693	0.006374	1.000000	0.933334	0.001261	0.000238
72	0.999804	0.964285	0.003436	0.004852	1.000000	0.933334	0.001092	0.000190
73	0.999804	0.964285	0.003070	0.005047	1.000000	0.933334	0.001482	0.000301
74	0.999804	0.964285	0.003092	0.004465	1.000000	0.933334	0.001057	0.000188
75	0.999804	0.964285	0.003461	0.004993	1.000000	0.933334	0.001210	0.000189
76	0.999804	0.964285	0.003121	0.004505	1.000000	0.933334	0.001071	0.000185
77	0.999804	0.964285	0.003451	0.004853	1.000000	0.933334	0.001083	0.000186
78	0.999804	0.964285	0.003048	0.004518	1.000000	0.933334	0.001162	0.000183
79	0.999804	0.964285	0.003178	0.004696	1.000000	0.933334	0.001200	0.000188
80	0.999804	0.964285	0.003124	0.004634	1.000000	0.933334	0.001197	0.000184
81	0.999804	0.964285	0.003527	0.005024	1.000000	0.933334	0.001143	0.000205
82	0.999804	0.964285	0.003157	0.004573	1.000000	0.933334	0.001105	0.000184
83	0.999804	0.964285	0.003187	0.004570	1.000000	0.933334	0.001070	0.000186
84	0.999804	0.964285	0.003152	0.004534	1.000000	0.933334	0.001077	0.000184
85	0.999804	0.964285	0.003152	0.004518	1.000000	0.933334	0.001067	0.000181
86	0.999804	0.964285	0.003425	0.005115	1.000000	0.933334	0.001227	0.000258
87	0.999804	0.964285	0.003314	0.004725	1.000000	0.933334	0.001092	0.000188
88	0.999804	0.964285	0.003188	0.004895	1.000000	0.933334	0.001400	0.000183
89	0.999804	0.964285	0.003253	0.004864	1.000000	0.933334	0.001290	0.000189
90	0.999804	0.964285	0.003221	0.004631	1.000000	0.933334	0.001097	0.000186
91	0.999804	0.964285	0.003267	0.004660	1.000000	0.933334	0.001084	0.000185
92	0.999804	0.964285	0.003282	0.004691	1.000000	0.933334	0.001097	0.000185
93	0.999804	0.964285	0.003272	0.004752	1.000000	0.933334	0.001178	0.000182
94	0.999804	0.964285	0.003235	0.004582	1.000000	0.933334	0.001047	0.000180
95	0.999804	0.964285	0.003226	0.004581	1.000000	0.933334	0.001056	0.000181
96	1.000000	1.000000	0.003232	0.004641	1.000000	1.000000	0.001109	0.000180
97	1.000000	1.000000	0.003027	0.004380	1.000000	1.000000	0.001057	0.000182
98	1.000000	1.000000	0.003180	0.004613	1.000000	1.000000	0.001123	0.000187
99	1.000000	1.000000	0.003337	0.004782	1.000000	1.000000	0.001128	0.000191
100	1.000000	1.000000	0.003120	0.004531	1.000000	1.000000	0.001108	0.000186
101	1.000000	1.000000	0.003204	0.004620	1.000000	1.000000	0.001113	0.000185
