iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
40	0.999609	0.928571	0.002705	0.003996	1.000000	0.866667	0.000994	0.000176
41	0.999609	0.928571	0.002831	0.004170	1.000000	0.866667	0.001022	0.000184
42	0.999609	0.928571	0.002720	0.004062	1.000000	0.866667	0.001024	0.000185
43	0.999609	0.928571	0.002669	0.003952	1.000000	0.866667	0.000982	0.000179
44	0.999609	0.928571	0.002678	0.003955	1.000000	0.866667	0.000984	0.000176
45	0.999609	0.928571	0.002742	0.004045	1.000000	0.866667	0.000999	0.000180
46	0.999609	0.928571	0.002699	0.003984	1.000000	0.866667	0.000990	0.000178
47	0.999609	0.928571	0.002766	0.004060	1.000000	0.866667	0.000996	0.000180
48	0.999609	0.928571	0.002711	0.004308	1.000000	0.866667	0.001301	0.000177
49	0.999609	0.928571	0.002718	0.004006	1.000000	0.866667	0.000997	0.000175
50	0.999609	0.928571	0.002738	0.004030	1.000000	0.866667	0.000996	0.000179
51	0.999609	0.928571	0.002742	0.004029	1.000000	0.866667	0.000991	0.000178
52	0.999609	0.928571	0.002802	0.004101	1.000000	0.866667	0.001003	0.000179
53	0.999609	0.928571	0.002756	0.004051	1.000000	0.866667	0.000996	0.000181
54	0.999609	0.928571	0.002840	0.004131	1.000000	0.866667	0.000991	0.000181
55	0.999609	0.928571	0.002849	0.004140	1.000000	0.866667	0.000994	0.000180
56	0.999609	0.928571	0.002853	0.004192	1.000000	0.866667	0.001016	0.000207
57	0.999609	0.928571	0.002855	0.004154	1.000000	0.866667	0.000998	0.000181
58	0.999609	0.928571	0.002807	0.004104	1.000000	0.866667	0.000998	0.000180
59	0.999609	0.928571	0.002804	0.004099	1.000000	0.866667	0.000994	0.000183
60	0.999609	0.928571	0.002841	0.004151	1.000000	0.866667	0.001008	0.000182
61	0.999609	0.928571	0.002836	0.004353	1.000000	0.866667	0.001212	0.000188
62	0.999609	0.928571	0.002985	0.004350	1.000000	0.866667	0.001049	0.000187
63	0.999609	0.928571	0.002859	0.004206	1.000000	0.866667	0.001038	0.000183
64	0.999609	0.928571	0.002931	0.004238	1.000000	0.866667	0.001008	0.000181
65	0.999609	0.928571	0.002855	0.004165	1.000000	0.866667	0.001011	0.000180
66	0.999609	0.928571	0.002900	0.004231	1.000000	0.866667	0.001027	0.000182
67	0.999609	0.928571	0.002886	0.004208	1.000000	0.866667	0.001021	0.000180
68	0.999609	0.928571	0.002871	0.004173	1.000000	0.866667	0.001006	0.000177
69	0.999609	0.928571	0.002929	0.004242	1.000000	0.866667	0.001015	0.000181
70	0.999609	0.928571	0.002894	0.004207	1.000000	0.866667	0.001014	0.000180
71	0.999609	0.928571	0.006126	0.008025	1.000000	0.866667	0.001386	0.000285
72	0.999609	0.928571	0.003138	0.004470	1.000000	0.866667	0.001027	0.000184
73	0.999609	0.928571	0.002915	0.004238	1.000000	0.866667	0.001025	0.000179
74	0.999609	0.928571	0.002931	0.004252	1.000000	0.866667	0.001020	0.000182
75	0.999609	0.928571	0.003007	0.004549	1.000000	0.866667	0.001246	0.000179
76	0.999609	0.928571	0.002990	0.004311	1.000000	0.866667	0.001023	0.000179
77	0.999609	0.928571	0.003002	0.004319	1.000000	0.866667	0.001022	0.000177
78	0.999609	0.928571	0.002985	0.004312	1.000000	0.866667	0.001029	0.000179
79	0.999609	0.928571	0.002985	0.004311	1.000000	0.866667	0.001026	0.000180
80	0.999609	0.928571	0.002987	0.004485	1.000000	0.866667	0.001200	0.000180
81	0.999609	0.928571	0.003702	0.005238	1.000000	0.866667	0.001166	0.000214
82	0.999609	0.928571	0.003163	0.004503	1.000000	0.866667	0.001037	0.000181
83	0.999609	0.928571	0.003099	0.004425	1.000000	0.866667	0.001029	0.000180
84	0.999609	0.928571	0.003173	0.004526	1.000000	0.866667	0.001052	0.000185
85	0.999609	0.928571	0.003039	0.004379	1.000000	0.866667	0.001041	0.000181
86	0.999609	0.928571	0.003234	0.004584	1.000000	0.866667	0.001050	0.000182
87	0.999609	0.928571	0.003177	0.004517	1.000000	0.866667	0.001040	0.000181
88	0.999609	0.928571	0.003108	0.005147	1.000000	0.866667	0.001731	0.000183
89	0.999609	0.928571	0.003220	0.004624	1.000000	0.866667	0.001079	0.000191
90	0.999609	0.928571	0.003111	0.004455	1.000000	0.866667	0.001044	0.000182
91	0.999609	0.928571	0.003118	0.004458	1.000000	0.866667	0.001043	0.000180
92	0.999609	0.928571	0.003171	0.004521	1.000000	0.866667	0.001048	0.000182
93	0.999609	0.928571	0.003271	0.004616	1.000000	0.866667	0.001046	0.000182
94	0.999609	0.928571	0.003209	0.004551	1.000000	0.866667	0.001042	0.000180
95	0.999609	0.928571	0.003145	0.004486	1.000000	0.866667	0.001044	0.000181
96	1.000000	1.000000	0.003176	0.004604	1.000000	1.000000	0.001126	0.000182
97	1.000000	1.000000	0.002725	0.004094	1.000000	1.000000	0.001071	0.000181
98	1.000000	1.000000	0.002857	0.004225	1.000000	1.000000	0.001069	0.000182
99	1.000000	1.000000	0.003021	0.004424	1.000000	1.000000	0.001104	0.000182
100	1.000000	1.000000	0.002965	0.004368	1.000000	1.000000	0.001101	0.000187
101	1.000000	1.000000	0.003049	0.004458	1.000000	1.000000	0.001107	0.000186
