iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
1	0.383714	0.005488			0.002753	0.818182		
2	0.721708	0.012072	0.002736	0.004001	0.006081	0.818182	0.000950	0.000182
3	0.753448	0.013605	0.002615	0.003926	0.006860	0.818182	0.001007	0.000177
4	0.771585	0.014670	0.005700	0.007949	0.007401	0.818182	0.001693	0.000329
5	0.773097	0.014766	0.003068	0.004315	0.007450	0.818182	0.000939	0.000181
6	0.870962	0.025678	0.002876	0.004153	0.013043	0.818182	0.000962	0.000184
7	0.855658	0.023018	0.002942	0.004195	0.011673	0.818182	0.000943	0.000182
8	0.886454	0.029079	0.002851	0.004086	0.014803	0.818182	0.000930	0.000180
9	0.941054	0.054545	0.003059	0.004474	0.028213	0.818182	0.001061	0.000203
10	0.925562	0.043689	0.003002	0.004262	0.022444	0.818182	0.000951	0.000180
11	0.931986	0.047619	0.002897	0.004136	0.024523	0.818182	0.000936	0.000179
12	0.941243	0.054711	0.002829	0.004078	0.028302	0.818182	0.000944	0.000179
13	0.954279	0.069231	0.002766	0.004013	0.036145	0.818182	0.000937	0.000182
14	0.957113	0.073469	0.004674	0.007692	0.038462	0.818182	0.002284	0.000438
15	0.965993	0.090909	0.003101	0.004404	0.048128	0.818182	0.000951	0.000213
16	0.964104	0.040404	0.002815	0.004064	0.021390	0.363636	0.000943	0.000180
17	0.970149	0.048193	0.002892	0.004180	0.025806	0.363636	0.000971	0.000186
18	0.973172	0.013889	0.002839	0.004110	0.007519	0.090909	0.000959	0.000184
19	0.979218	0.017857	0.002839	0.004112	0.009901	0.090909	0.000963	0.000182
20	0.981107	0.019608	0.002820	0.004130	0.010989	0.090909	0.000987	0.000187
21	0.982807	0.021505	0.002850	0.004126	0.012195	0.090909	0.000966	0.000181
22	0.984508	0.023810	0.002864	0.004238	0.013699	0.090909	0.001059	0.000182
23	0.985641	0.025641	0.002891	0.004164	0.014925	0.090909	0.000963	0.000182
24	0.986397	0.027027	0.002861	0.004125	0.015873	0.090909	0.000960	0.000180
25	0.986586	0.027397	0.002914	0.004180	0.016129	0.090909	0.000961	0.000181
26	0.987531	0.029412	0.002931	0.004229	0.017544	0.090909	0.000977	0.000188
27	0.988853	0.000000	0.002891	0.004381	0.000000	0.000000	0.001178	0.000186
28	0.997922	0.000000	0.002788	0.004098	0.000000	0.000000	0.000994	0.000185
29	0.997922	0.000000	0.002663	0.004005	0.000000	0.000000	0.001032	0.000182
30	0.997922	0.000000	0.002673	0.003949	0.000000	0.000000	0.000969	0.000181
31	0.997922	0.000000	0.002898	0.004205	0.000000	0.000000	0.000999	0.000182
32	0.997922	0.000000	0.002824	0.004194	0.000000	0.000000	0.001047	0.000188
33	0.997922	0.000000	0.002735	0.004077	0.000000	0.000000	0.001032	0.000182
34	0.997922	0.000000	0.002810	0.004133	0.000000	0.000000	0.001016	0.000181
35	0.997922	0.000000	0.002745	0.004099	0.000000	0.000000	0.001044	0.000182
36	0.997922	0.000000	0.002968	0.004334	0.000000	0.000000	0.001054	0.000185
37	0.997922	0.000000	0.005380	0.007935	0.000000	0.000000	0.001884	0.000374
38	0.997922	0.000000	0.003110	0.004522	0.000000	0.000000	0.001072	0.000187
39	0.997922	0.000000	0.003080	0.004427	0.000000	0.000000	0.001034	0.000185
40	0.997922	0.000000	0.003067	0.004429	0.000000	0.000000	0.001039	0.000187
41	0.997922	0.000000	0.002683	0.004308	0.000000	0.000000	0.001315	0.000183
42	0.997922	0.000000	0.003439	0.004824	0.000000	0.000000	0.001063	0.000188
43	0.997922	0.000000	0.003406	0.004799	0.000000	0.000000	0.001063	0.000191
44	0.997922	0.000000	0.002847	0.004282	0.000000	0.000000	0.001109	0.000188
45	0.997922	0.000000	0.003430	0.004827	0.000000	0.000000	0.001087	0.000184
46	0.997922	0.000000	0.003130	0.004491	0.000000	0.000000	0.001048	0.000185
47	0.997922	0.000000	0.003014	0.004427	0.000000	0.000000	0.001107	0.000181
48	0.997922	0.000000	0.003383	0.006283	0.000000	0.000000	0.002518	0.000259
49	0.997922	0.000000	0.003771	0.005919	0.000000	0.000000	0.001541	0.000427
50	0.997922	0.000000	0.003359	0.004819	0.000000	0.000000	0.001129	0.000192
51	0.997922	0.000000	0.004199	0.006085	0.000000	0.000000	0.001239	0.000248
52	0.997922	0.000000	0.003682	0.005268	0.000000	0.000000	0.001210	0.000222
53	0.997922	0.000000	0.004293	0.006020	0.000000	0.000000	0.001371	0.000210
54	0.997922	0.000000	0.004208	0.006079	0.000000	0.000000	0.001524	0.000205
55	0.997922	0.000000	0.003582	0.005289	0.000000	0.000000	0.001307	0.000243
56	0.997922	0.000000	0.003766	0.005221	0.000000	0.000000	0.001133	0.000190
57	0.997922	0.000000	0.003707	0.005202	0.000000	0.000000	0.001169	0.000192
58	0.997922	0.000000	0.003947	0.005634	0.000000	0.000000	0.001316	0.000215
59	0.997922	0.000000	0.004208	0.005832	0.000000	0.000000	0.001259	0.000212
60	0.997922	0.000000	0.003619	0.005097	0.000000	0.000000	0.001152	0.000194
61	0.997922	0.000000	0.003708	0.005172	0.000000	0.000000	0.001153	0.000186
62	0.997922	0.000000	0.003901	0.005424	0.000000	0.000000	0.001197	0.000194
63	0.997922	0.000000	0.003610	0.005082	0.000000	0.000000	0.001159	0.000188
64	0.997922	0.000000	0.003702	0.005192	0.000000	0.000000	0.001177	0.000187
65	0.997922	0.000000	0.003621	0.005130	0.000000	0.000000	0.001184	0.000190
66	0.997922	0.000000	0.003771	0.005300	0.000000	0.000000	0.001216	0.000185
67	0.997922	0.000000	0.003858	0.005433	0.000000	0.000000	0.001267	0.000183
68	0.997922	0.000000	0.004001	0.005830	0.000000	0.000000	0.001497	0.000192
69	0.997922	0.000000	0.003642	0.005169	0.000000	0.000000	0.001209	0.000186
70	0.997922	0.000000	0.005259	0.008395	0.000000	0.000000	0.002386	0.000452
71	0.997922	0.000000	0.003812	0.005327	0.000000	0.000000	0.001192	0.000188
72	0.997922	0.000000	0.003735	0.005248	0.000000	0.000000	0.001196	0.000187
73	0.997922	0.000000	0.004000	0.005504	0.000000	0.000000	0.001188	0.000190
74	0.997922	0.000000	0.003907	0.005412	0.000000	0.000000	0.001193	0.000186
75	0.997922	0.000000	0.003873	0.005442	0.000000	0.000000	0.001241	0.000191
