iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
55	0.997922	0.000000	0.004191	0.005570	0.000000	0.000000	0.001066	0.000187
56	0.997922	0.000000	0.004079	0.005450	0.000000	0.000000	0.001056	0.000187
57	0.997922	0.000000	0.003967	0.005380	0.000000	0.000000	0.001090	0.000191
58	0.997922	0.000000	0.007882	0.010540	0.000000	0.000000	0.001991	0.000438
59	0.997922	0.000000	0.004469	0.005957	0.000000	0.000000	0.001141	0.000200
60	0.997922	0.000000	0.004107	0.005789	0.000000	0.000000	0.001356	0.000191
61	0.997922	0.000000	0.004150	0.005566	0.000000	0.000000	0.001100	0.000187
62	0.997922	0.000000	0.004275	0.005682	0.000000	0.000000	0.001098	0.000186
63	0.997922	0.000000	0.006122	0.009923	0.000000	0.000000	0.002739	0.000839
64	0.997922	0.000000	0.004390	0.005857	0.000000	0.000000	0.001140	0.000191
65	0.997922	0.000000	0.004715	0.006281	0.000000	0.000000	0.001178	0.000231
66	0.997922	0.000000	0.004400	0.005871	0.000000	0.000000	0.001144	0.000191
67	0.997922	0.000000	0.005193	0.006767	0.000000	0.000000	0.001228	0.000198
68	0.997922	0.000000	0.006373	0.008677	0.000000	0.000000	0.001907	0.000226
69	0.997922	0.000000	0.004500	0.006223	0.000000	0.000000	0.001389	0.000192
70	0.997922	0.000000	0.004422	0.005940	0.000000	0.000000	0.001183	0.000191
71	0.997922	0.000000	0.004290	0.005736	0.000000	0.000000	0.001130	0.000186
72	0.997922	0.000000	0.004434	0.005946	0.000000	0.000000	0.001177	0.000196
73	0.997922	0.000000	0.004427	0.005966	0.000000	0.000000	0.001203	0.000193
74	0.997922	0.000000	0.004393	0.006287	0.000000	0.000000	0.001559	0.000196
75	0.997922	0.000000	0.004508	0.006136	0.000000	0.000000	0.001226	0.000205
76	0.997922	0.000000	0.005090	0.006849	0.000000	0.000000	0.001346	0.000228
77	0.997922	0.000000	0.004519	0.006078	0.000000	0.000000	0.001220	0.000194
78	0.997922	0.000000	0.004545	0.006044	0.000000	0.000000	0.001174	0.000189
79	0.997922	0.000000	0.004378	0.005872	0.000000	0.000000	0.001177	0.000188
80	0.997922	0.000000	0.004375	0.005874	0.000000	0.000000	0.001181	0.000188
81	0.997922	0.000000	0.004341	0.005834	0.000000	0.000000	0.001178	0.000187
82	0.997922	0.000000	0.004637	0.006495	0.000000	0.000000	0.001512	0.000199
83	0.997922	0.000000	0.004416	0.005939	0.000000	0.000000	0.001197	0.000190
84	0.997922	0.000000	0.004408	0.005886	0.000000	0.000000	0.001167	0.000186
85	0.997922	0.000000	0.004412	0.005886	0.000000	0.000000	0.001163	0.000184
86	0.997922	0.000000	0.004469	0.006068	0.000000	0.000000	0.001275	0.000193
87	0.997922	0.000000	0.006069	0.008000	0.000000	0.000000	0.001566	0.000212
88	0.997922	0.000000	0.004527	0.006129	0.000000	0.000000	0.001282	0.000188
89	0.997922	0.000000	0.004521	0.006064	0.000000	0.000000	0.001224	0.000189
90	0.997922	0.000000	0.004541	0.006065	0.000000	0.000000	0.001203	0.000189
91	0.997922	0.000000	0.004592	0.006172	0.000000	0.000000	0.001249	0.000194
92	0.997922	0.000000	0.005235	0.008743	0.000000	0.000000	0.002754	0.000453
93	0.997922	0.000000	0.004760	0.006276	0.000000	0.000000	0.001197	0.000189
94	0.997922	0.000000	0.004626	0.006223	0.000000	0.000000	0.001272	0.000192
95	0.997922	0.000000	0.006660	0.009631	0.000000	0.000000	0.002193	0.000476
96	0.997922	0.000000	0.004820	0.006398	0.000000	0.000000	0.001246	0.000194
97	0.997922	0.000000	0.004541	0.006083	0.000000	0.000000	0.001222	0.000190
98	0.997922	0.000000	0.004583	0.006169	0.000000	0.000000	0.001266	0.000188
99	0.997922	0.000000	0.004561	0.006097	0.000000	0.000000	0.001219	0.000188
100	0.997922	0.000000	0.004675	0.006260	0.000000	0.000000	0.001250	0.000196
101	0.997922	0.000000	0.004654	0.006510	0.000000	0.000000	0.001533	0.000193
