iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
1	0.441715	0.006815			0.003420	0.909091		
2	0.724826	0.012209	0.002658	0.004162	0.006150	0.818182	0.001220	0.000152
3	0.752881	0.013580	0.002752	0.004039	0.006847	0.818182	0.000999	0.000157
4	0.776214	0.014996	0.003037	0.004607	0.007568	0.818182	0.001231	0.000195
5	0.857359	0.023321	0.002895	0.004221	0.011829	0.818182	0.001009	0.000182
6	0.866238	0.024803	0.002894	0.004247	0.012592	0.818182	0.001040	0.000181
7	0.873984	0.026309	0.002817	0.004086	0.013370	0.818182	0.000955	0.000184
8	0.884753	0.028671	0.002746	0.004286	0.014591	0.818182	0.001229	0.000184
9	0.892877	0.030790	0.003068	0.004887	0.015690	0.818182	0.001372	0.000262
10	0.904591	0.035263	0.003187	0.004488	0.018030	0.818182	0.000979	0.000184
11	0.914226	0.038720	0.002880	0.004213	0.019837	0.818182	0.001022	0.000181
12	0.931985	0.045287	0.002913	0.004211	0.023328	0.772728	0.000974	0.000189
13	0.940015	0.052515	0.003018	0.004287	0.027397	0.681818	0.000955	0.000185
14	0.943416	0.055579	0.003021	0.004298	0.029069	0.681818	0.000963	0.000183
15	0.946344	0.061653	0.002804	0.004072	0.032457	0.681818	0.000958	0.000182
16	0.951540	0.075912	0.002863	0.004138	0.040794	0.636363	0.000963	0.000184
17	0.956357	0.070335	0.002771	0.004013	0.038708	0.500000	0.000943	0.000177
18	0.959475	0.073150	0.002772	0.004037	0.040364	0.500000	0.000958	0.000181
19	0.962309	0.080367	0.003608	0.005019	0.045992	0.454545	0.001053	0.000212
20	0.965426	0.089044	0.002723	0.003974	0.055050	0.363636	0.000951	0.000178
21	0.969961	0.220085	0.002738	0.004003	0.153289	0.681818	0.000962	0.000179
22	0.968166	0.147614	0.002886	0.004175	0.086426	0.727273	0.000982	0.000180
23	0.969110	0.148516	0.003149	0.004525	0.086912	0.727273	0.001059	0.000186
24	0.974023	0.177201	0.002841	0.004175	0.107507	0.727273	0.001020	0.000187
25	0.975722	0.206835	0.002689	0.004223	0.131527	0.727273	0.001151	0.000230
26	0.977706	0.235088	0.002902	0.004367	0.156364	0.727273	0.001152	0.000184
27	0.981958	0.348302	0.002775	0.004064	0.288172	0.727273	0.000989	0.000180
28	0.984318	0.426150	0.002685	0.003987	0.424097	0.727273	0.001001	0.000179
29	0.986775	0.421401	0.002728	0.004019	0.466071	0.681818	0.000985	0.000182
30	0.986303	0.439216	0.002763	0.004056	0.465571	0.636364	0.000990	0.000180
31	0.986491	0.420953	0.002720	0.004038	0.421583	0.636364	0.001018	0.000179
32	0.987530	0.424118	0.002914	0.004267	0.423438	0.636364	0.001041	0.000186
33	0.988853	0.428953	0.003311	0.004722	0.426316	0.636364	0.001090	0.000190
34	0.989609	0.432235	0.002902	0.004261	0.428302	0.636364	0.001056	0.000180
35	0.991498	0.442808	0.002910	0.004564	0.434884	0.636364	0.001299	0.000191
36	0.996977	0.534799	0.002913	0.004288	0.507143	0.636364	0.001068	0.000180
37	0.997543	0.562771	0.002956	0.004447	0.536363	0.636364	0.001179	0.000184
38	0.997543	0.562771	0.002933	0.004348	0.536363	0.636364	0.001101	0.000182
39	0.998960	0.714286	0.002982	0.004736	0.828572	0.636364	0.001446	0.000180
40	0.998960	0.744589	0.003915	0.006162	0.763637	0.727273	0.001768	0.000315
41	0.999055	0.761905	0.004268	0.006545	0.800000	0.727273	0.001834	0.000243
42	0.999055	0.761905	0.003551	0.005560	0.800000	0.727273	0.001566	0.000273
43	0.999055	0.761905	0.003747	0.006147	0.800000	0.727273	0.001686	0.000493
44	0.999055	0.761905	0.003877	0.005613	0.800000	0.727273	0.001354	0.000238
45	0.999055	0.761905	0.003834	0.006013	0.800000	0.727273	0.001818	0.000222
46	0.999055	0.761905	0.004007	0.006615	0.800000	0.727273	0.001998	0.000369
47	0.999055	0.761905	0.003598	0.005724	0.800000	0.727273	0.001576	0.000298
48	0.999055	0.761905	0.004109	0.006337	0.800000	0.727273	0.001811	0.000246
49	0.999055	0.761905	0.004027	0.005919	0.800000	0.727273	0.001449	0.000260
50	0.999055	0.761905	0.003933	0.006104	0.800000	0.727273	0.001545	0.000412
51	0.999055	0.761905	0.003822	0.005947	0.800000	0.727273	0.001609	0.000315
