iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
1	0.485169	0.008009			0.004020	1.000000		
2	0.727187	0.012312	0.002614	0.004416	0.006203	0.818182	0.001484	0.000185
3	0.747969	0.013314	0.002817	0.004130	0.006711	0.818182	0.000988	0.000192
4	0.766484	0.014354	0.003291	0.004835	0.007241	0.818182	0.001196	0.000199
5	0.851691	0.022416	0.002917	0.004280	0.011364	0.818182	0.001054	0.000180
6	0.863593	0.024324	0.002863	0.004116	0.012346	0.818182	0.000948	0.000177
7	0.869450	0.025388	0.002595	0.003831	0.012894	0.818182	0.000935	0.000179
8	0.886832	0.029173	0.002723	0.004201	0.014851	0.818182	0.001177	0.000179
9	0.895711	0.031579	0.003051	0.005310	0.016100	0.818182	0.001705	0.000328
10	0.919894	0.040724	0.003099	0.004363	0.020882	0.818182	0.000954	0.000180
11	0.925184	0.043478	0.002721	0.004099	0.022333	0.818182	0.001075	0.000178
12	0.928774	0.040712	0.002796	0.004046	0.020942	0.727273	0.000942	0.000179
13	0.920650	0.027778	0.002764	0.004003	0.014252	0.545455	0.000937	0.000180
14	0.924995	0.029340	0.002672	0.003914	0.015075	0.545455	0.000945	0.000178
15	0.925562	0.029557	0.002785	0.004026	0.015190	0.545455	0.000942	0.000180
16	0.926507	0.025063	0.002829	0.004062	0.012887	0.454545	0.000935	0.000179
17	0.930285	0.026385	0.002816	0.004045	0.013587	0.454545	0.000933	0.000176
18	0.935953	0.028653	0.002710	0.003946	0.014793	0.454545	0.000939	0.000178
19	0.937087	0.029155	0.002795	0.004024	0.015060	0.454545	0.000934	0.000176
20	0.939165	0.024242	0.002698	0.003939	0.012539	0.363636	0.000946	0.000175
21	0.944077	0.051282	0.002841	0.004087	0.026578	0.727273	0.000947	0.000177
22	0.945777	0.052805	0.003034	0.004296	0.027397	0.727273	0.000959	0.000180
23	0.947667	0.054608	0.002703	0.003957	0.028369	0.727273	0.000955	0.000178
24	0.955413	0.063492	0.002713	0.003957	0.033195	0.727273	0.000949	0.000176
25	0.957113	0.065844	0.002668	0.003935	0.034483	0.727273	0.000967	0.000178
26	0.959947	0.070175	0.002851	0.004160	0.036866	0.727273	0.001001	0.000183
27	0.965804	0.081218	0.002780	0.004054	0.043011	0.727273	0.000975	0.000179
28	0.969582	0.090395	0.002670	0.003939	0.048193	0.727273	0.000971	0.000178
29	0.974495	0.105960	0.002669	0.003942	0.057143	0.727273	0.000973	0.000181
30	0.973361	0.078431	0.002848	0.004138	0.042254	0.545455	0.000985	0.000180
31	0.973928	0.080000	0.002667	0.003976	0.043165	0.545455	0.001008	0.000181
32	0.976006	0.086331	0.002832	0.004118	0.046875	0.545455	0.000987	0.000179
33	0.978651	0.096000	0.002810	0.004115	0.052632	0.545455	0.001003	0.000180
34	0.980162	0.102564	0.002707	0.004036	0.056604	0.545455	0.001022	0.000181
35	0.983941	0.123711	0.002850	0.004738	0.069767	0.545455	0.001496	0.000199
36	0.994899	0.307692	0.002770	0.004127	0.214286	0.545455	0.001041	0.000184
37	0.996032	0.363636	0.002867	0.004457	0.272727	0.545455	0.001267	0.000187
38	0.996032	0.363636	0.002878	0.004313	0.272727	0.545455	0.001116	0.000187
39	0.998866	0.666667	0.002950	0.004857	0.857143	0.545455	0.001589	0.000184
40	0.998866	0.727273	0.004822	0.007883	0.727273	0.727273	0.002400	0.000453
41	0.999055	0.761905	0.005501	0.008642	0.800000	0.727273	0.002555	0.000307
42	0.999055	0.761905	0.004076	0.006673	0.800000	0.727273	0.002007	0.000370
43	0.999055	0.761905	0.004475	0.007873	0.800000	0.727273	0.002263	0.000810
44	0.999055	0.761905	0.004718	0.006765	0.800000	0.727273	0.001582	0.000299
45	0.999055	0.761905	0.004615	0.007553	0.800000	0.727273	0.002514	0.000264
46	0.999055	0.761905	0.004913	0.008656	0.800000	0.727273	0.002830	0.000556
47	0.999055	0.761905	0.004127	0.006895	0.800000	0.727273	0.001968	0.000417
48	0.999055	0.761905	0.005102	0.008076	0.800000	0.727273	0.002453	0.000308
49	0.999055	0.761905	0.004625	0.006789	0.800000	0.727273	0.001622	0.000318
50	0.999055	0.761905	0.004710	0.007577	0.800000	0.727273	0.001918	0.000641
51	0.999055	0.761905	0.004567	0.007355	0.800000	0.727273	0.002058	0.000448
52	0.999055	0.761905	0.004702	0.006305	0.800000	0.727273	0.001251	0.000204
53	0.999055	0.761905	0.004222	0.007216	0.800000	0.727273	0.002371	0.000400
54	0.999055	0.761905	0.003892	0.005421	0.800000	0.727273	0.001192	0.000198
55	0.999055	0.761905	0.003121	0.004647	0.800000	0.727273	0.001212	0.000188
56	0.999055	0.761905	0.003238	0.004765	0.800000	0.727273	0.001176	0.000195
57	0.999055	0.761905	0.003220	0.004676	0.800000	0.727273	0.001148	0.000186
58	0.999055	0.761905	0.003182	0.004640	0.800000	0.727273	0.001148	0.000187
59	0.999055	0.761905	0.003205	0.004654	0.800000	0.727273	0.001140	0.000186
60	0.999055	0.761905	0.003221	0.004678	0.800000	0.727273	0.001148	0.000186
61	0.999055	0.761905	0.003131	0.004647	0.800000	0.727273	0.001209	0.000184
62	0.999055	0.761905	0.003290	0.004980	0.800000	0.727273	0.001380	0.000187
63	0.999055	0.761905	0.003134	0.004585	0.800000	0.727273	0.001147	0.000184
64	0.999055	0.761905	0.003288	0.004774	0.800000	0.727273	0.001178	0.000185
65	0.999055	0.761905	0.003663	0.005322	0.800000	0.727273	0.001298	0.000214
66	0.999055	0.761905	0.003316	0.004795	0.800000	0.727273	0.001171	0.000184
67	0.999055	0.761905	0.003175	0.004657	0.800000	0.727273	0.001178	0.000185
68	0.999055	0.761905	0.003378	0.004965	0.800000	0.727273	0.001241	0.000187
69	0.999055	0.761905	0.003296	0.004956	0.800000	0.727273	0.001339	0.000188
70	0.999055	0.761905	0.003386	0.005017	0.800000	0.727273	0.001301	0.000195
71	0.999055	0.761905	0.003300	0.005186	0.800000	0.727273	0.001564	0.000190
72	0.999055	0.761905	0.003734	0.005441	0.800000	0.727273	0.001355	0.000207
73	0.999055	0.761905	0.003424	0.005034	0.800000	0.727273	0.001280	0.000193
74	0.999055	0.761905	0.003471	0.005279	0.800000	0.727273	0.001471	0.000195
75	0.999055	0.761905	0.003468	0.005301	0.800000	0.727273	0.001507	0.000190
76	0.999055	0.761905	0.003555	0.005170	0.800000	0.727273	0.001285	0.000192
77	0.999055	0.761905	0.003464	0.005082	0.800000	0.727273	0.001284	0.000193
78	0.999055	0.761905	0.004061	0.005805	0.800000	0.727273	0.001385	0.000211
79	0.999055	0.761905	0.003520	0.005182	0.800000	0.727273	0.001328	0.000194
80	0.999055	0.761905	0.003401	0.005028	0.800000	0.727273	0.001304	0.000191
81	0.999055	0.761905	0.003967	0.005710	0.800000	0.727273	0.001389	0.000208
82	0.999055	0.761905	0.003519	0.005183	0.800000	0.727273	0.001337	0.000191
83	0.999055	0.761905	0.003473	0.005304	0.800000	0.727273	0.001510	0.000190
84	0.999055	0.761905	0.003574	0.005255	0.800000	0.727273	0.001349	0.000193
85	0.999055	0.761905	0.003467	0.005524	0.800000	0.727273	0.001680	0.000243
86	0.999055	0.761905	0.003484	0.005095	0.800000	0.727273	0.001282	0.000193
87	0.999055	0.761905	0.003675	0.005328	0.800000	0.727273	0.001318	0.000195
88	0.999055	0.761905	0.003555	0.005213	0.800000	0.727273	0.001331	0.000194
89	0.999055	0.761905	0.003642	0.005565	0.800000	0.727273	0.001590	0.000196
90	0.999055	0.761905	0.003756	0.006276	0.800000	0.727273	0.002104	0.000215
91	0.999055	0.761905	0.005610	0.011265	0.800000	0.727273	0.003659	0.001729
92	0.999244	0.800000	0.006193	0.009175	0.888889	0.727273	0.002370	0.000417
93	0.999244	0.800000	0.004475	0.007965	0.888889	0.727273	0.002904	0.000352
94	0.999244	0.800000	0.003951	0.005522	0.888889	0.727273	0.001236	0.000195
95	0.999244	0.800000	0.004556	0.007158	0.888889	0.727273	0.001965	0.000409
96	0.999244	0.800000	0.003600	0.005153	0.888889	0.727273	0.001223	0.000193
97	0.999244	0.800000	0.004855	0.008128	0.888889	0.727273	0.002753	0.000315
98	0.999244	0.800000	0.003551	0.006639	0.888889	0.727273	0.002602	0.000240
99	0.999244	0.800000	0.005822	0.008436	0.888889	0.727273	0.002153	0.000232
100	0.999244	0.800000	0.005397	0.008211	0.888889	0.727273	0.001983	0.000626
101	0.999244	0.800000	0.005034	0.007707	0.888889	0.727273	0.002005	0.000410
