iter	accuracy	fscore	get_next_time	iteration_time	precision	recall	retrain_time	update_time
56	0.999055	0.761905	0.003153	0.004628	0.800000	0.727273	0.001169	0.000184
57	0.999055	0.761905	0.003182	0.004688	0.800000	0.727273	0.001190	0.000186
58	0.999055	0.761905	0.003312	0.005402	0.800000	0.727273	0.001769	0.000186
59	0.999055	0.761905	0.003367	0.004900	0.800000	0.727273	0.001208	0.000188
60	0.999055	0.761905	0.003445	0.004997	0.800000	0.727273	0.001219	0.000194
61	0.999055	0.761905	0.003941	0.005801	0.800000	0.727273	0.001401	0.000251
62	0.999055	0.761905	0.003555	0.005157	0.800000	0.727273	0.001271	0.000194
63	0.999055	0.761905	0.003301	0.005398	0.800000	0.727273	0.001775	0.000189
64	0.999055	0.761905	0.003335	0.004912	0.800000	0.727273	0.001251	0.000192
65	0.999055	0.761905	0.003848	0.005442	0.800000	0.727273	0.001261	0.000192
66	0.999055	0.761905	0.003517	0.005847	0.800000	0.727273	0.002002	0.000189
67	0.999055	0.761905	0.004573	0.006364	0.800000	0.727273	0.001349	0.000211
68	0.999055	0.761905	0.003355	0.005399	0.800000	0.727273	0.001726	0.000185
69	0.999055	0.761905	0.003656	0.005416	0.800000	0.727273	0.001404	0.000208
70	0.999055	0.761905	0.003848	0.005435	0.800000	0.727273	0.001256	0.000192
71	0.999055	0.761905	0.003583	0.005780	0.800000	0.727273	0.001873	0.000192
72	0.999055	0.761905	0.003569	0.005379	0.800000	0.727273	0.001479	0.000192
73	0.999055	0.761905	0.003569	0.005620	0.800000	0.727273	0.001728	0.000188
74	0.999055	0.761905	0.003525	0.005094	0.800000	0.727273	0.001243	0.000192
75	0.999055	0.761905	0.003469	0.005072	0.800000	0.727273	0.001284	0.000187
76	0.999055	0.761905	0.003523	0.005124	0.800000	0.727273	0.001272	0.000192
77	0.999055	0.761905	0.003340	0.004929	0.800000	0.727273	0.001278	0.000186
78	0.999055	0.761905	0.003333	0.004872	0.800000	0.727273	0.001234	0.000183
79	0.999055	0.761905	0.003558	0.005194	0.800000	0.727273	0.001315	0.000190
80	0.999055	0.761905	0.003355	0.005322	0.800000	0.727273	0.001655	0.000185
81	0.999055	0.761905	0.003828	0.005562	0.800000	0.727273	0.001389	0.000204
82	0.999244	0.800000	0.003429	0.004914	0.888889	0.727273	0.001177	0.000184
83	0.999244	0.800000	0.003056	0.004520	0.888889	0.727273	0.001164	0.000181
84	0.999244	0.800000	0.003065	0.004565	0.888889	0.727273	0.001195	0.000185
85	0.999244	0.800000	0.003076	0.004557	0.888889	0.727273	0.001177	0.000184
86	0.999244	0.800000	0.003108	0.004597	0.888889	0.727273	0.001186	0.000182
87	0.999244	0.800000	0.003181	0.004672	0.888889	0.727273	0.001186	0.000184
88	0.999244	0.800000	0.003233	0.004864	0.888889	0.727273	0.001327	0.000183
89	0.999244	0.800000	0.003198	0.004825	0.888889	0.727273	0.001322	0.000184
90	0.999244	0.800000	0.003283	0.004929	0.888889	0.727273	0.001335	0.000186
91	0.999244	0.800000	0.003177	0.004816	0.888889	0.727273	0.001331	0.000184
92	0.999244	0.800000	0.003250	0.004757	0.888889	0.727273	0.001203	0.000184
93	0.999244	0.800000	0.003356	0.005046	0.888889	0.727273	0.001385	0.000183
94	0.999244	0.800000	0.003227	0.004756	0.888889	0.727273	0.001219	0.000183
95	0.999244	0.800000	0.003211	0.004719	0.888889	0.727273	0.001204	0.000184
96	0.999244	0.800000	0.003200	0.004693	0.888889	0.727273	0.001192	0.000183
97	0.999244	0.800000	0.003242	0.004835	0.888889	0.727273	0.001293	0.000182
98	0.999244	0.800000	0.005154	0.006931	0.888889	0.727273	0.001408	0.000214
99	0.999244	0.800000	0.003348	0.004933	0.888889	0.727273	0.001269	0.000187
100	0.999244	0.800000	0.003352	0.004879	0.888889	0.727273	0.001214	0.000189
101	0.999244	0.800000	0.003327	0.004892	0.888889	0.727273	0.001247	0.000191
